File name                     Graph size  Result
graph_33_0.6_5.txt            33          13              1224
graph_38_0.8_8.txt            38          30              4198
graph_63_0.2_8.txt            63          10               307
graph_91_0.2_8.txt            91          26               934
graph_14_0.8_0.txt            14          4                132
graph_17_0.8_8.txt            17          11               326
graph_48_0.4_4.txt            48          9               1165
graph_3_0.6_3.txt             3           2                  0
graph_32_0.4_8.txt            32          6                333
graph_56_0.2_6.txt            56          13               207
graph_98_0.2_4.txt            98          48              1049
graph_49_0.8_3.txt            49          24              8934
graph_31_0.6_9.txt            31          15              1075
graph_49_0.4_7.txt            49          12              1080
graph_98_0.2_3.txt            98          37              1157
graph_65_0.2_8.txt            65          8                395
graph_9_0.2_4.txt             9           2                  2
graph_88_0.8_8.txt            88          145            55751
graph_94_0.8_1.txt            94          58             69049
graph_48_0.4_2.txt            48          10              1122
graph_16_0.8_8.txt            16          10               239
graph_17_0.2_3.txt            17          3                  5
graph_96_0.6_5.txt            96          56             30511
graph_66_0.2_8.txt            66          14               389
graph_25_0.2_4.txt            25          3                  7
graph_28_0.6_0.txt            28          7                712
graph_46_0.4_7.txt            46          13               907
graph_10_0.2_2.txt            10          5                  1
graph_26_0.8_1.txt            26          22              1168
graph_79_0.6_2.txt            79          35             17419
graph_4_0.6_0.txt             4           2                  1
graph_17_0.6_4.txt            17          3                124
graph_89_0.2_6.txt            89          15               841
graph_53_0.2_6.txt            53          11               193
graph_60_0.8_3.txt            60          36             19112
graph_3_0.8_7.txt             3           3                  0
graph_6_0.8_1.txt             6           4                  8
graph_43_0.8_0.txt            43          35              6514
graph_15_0.8_1.txt            15          6                183
graph_19_0.4_1.txt            19          4                 64
graph_22_0.2_8.txt            22          3                 16
graph_32_0.2_8.txt            32          4                 34
graph_15_0.2_1.txt            15          3                  4
graph_27_0.2_4.txt            27          10                21
graph_14_0.2_6.txt            14          5                  5
graph_65_0.2_1.txt            65          32               257
graph_22_0.4_4.txt            22          10               161
graph_71_0.8_2.txt            71          40             30266
graph_65_0.2_6.txt            65          22               333
graph_23_0.8_3.txt            23          10               965
graph_83_0.6_8.txt            83          55             20415
graph_63_0.8_5.txt            63          39             20773
graph_61_0.6_9.txt            61          24              7302
graph_14_0.2_4.txt            14          3                  2
graph_8_0.8_7.txt             8           2                 33
graph_94_0.8_5.txt            94          97             69268
graph_29_0.4_4.txt            29          6                182
graph_79_0.8_7.txt            79          50             41244
graph_6_0.2_4.txt             6           2                  0
graph_21_0.4_8.txt            21          3                 86
graph_79_0.8_9.txt            79          87             39596
graph_15_0.4_4.txt            15          7                 23
graph_42_0.6_4.txt            42          10              2458
graph_12_0.8_7.txt            12          8                134
graph_39_0.8_4.txt            39          19              4674
graph_64_0.6_4.txt            64          31              9599
graph_42_0.8_9.txt            42          22              5558
graph_80_0.4_0.txt            80          57              4950
graph_85_0.4_3.txt            85          45              6039
graph_43_0.6_6.txt            43          15              2603
graph_56_0.8_7.txt            56          38             13932
graph_92_0.4_8.txt            92          71              8465
graph_100_0.4_4.txt           100         38             10715
graph_62_0.2_4.txt            62          30               340
graph_40_0.8_9.txt            40          14              4892
graph_40_0.6_6.txt            40          10              2503
graph_58_0.2_1.txt            58          24               232
graph_46_0.2_8.txt            46          17               101
graph_16_0.6_0.txt            16          10               152
graph_6_0.8_7.txt             6           2                 16
graph_24_0.8_1.txt            24          21              1185
graph_42_0.2_9.txt            42          4                 86
graph_88_0.4_6.txt            88          48              7081
graph_29_0.4_8.txt            29          5                191
graph_3_0.4_4.txt             3           3                  0
graph_55_0.6_5.txt            55          24              5742
graph_38_0.4_6.txt            38          6                584
graph_58_0.4_8.txt            58          26              1848
graph_26_0.6_7.txt            26          11               405
graph_36_0.4_8.txt            36          7                458
graph_46_0.4_1.txt            46          13               937
graph_37_0.8_3.txt            37          20              3712
graph_19_0.2_8.txt            19          3                 15
graph_19_0.4_4.txt            19          8                 56
graph_73_0.8_1.txt            73          59             30718
graph_47_0.4_8.txt            47          27              1170
graph_73_0.8_6.txt            73          44             31843
graph_59_0.8_2.txt            59          43             16164
graph_65_0.4_5.txt            65          18              2980
graph_31_0.6_4.txt            31          5                798
graph_21_0.6_9.txt            21          11               318
graph_45_0.2_1.txt            45          12                65
graph_8_0.4_7.txt             8           5                  3
graph_89_0.6_2.txt            89          71             25889
graph_74_0.2_6.txt            74          18               534
graph_37_0.2_7.txt            37          10                55
graph_58_0.6_1.txt            58          43              7251
graph_23_0.6_6.txt            23          11               351
graph_37_0.2_4.txt            37          15                62
graph_27_0.4_5.txt            27          15               233
graph_33_0.2_2.txt            33          6                 28
graph_25_0.2_3.txt            25          4                 13
graph_61_0.8_9.txt            61          27             19882
graph_37_0.4_0.txt            37          5                506
graph_100_0.2_1.txt           100         120             1241
graph_54_0.2_0.txt            54          11               182
graph_39_0.6_6.txt            39          19              2038
graph_87_0.8_1.txt            87          70             53237
graph_21_0.2_5.txt            21          5                  1
graph_51_0.8_0.txt            51          29             10771
graph_20_0.6_9.txt            20          11               258
graph_52_0.8_4.txt            52          31             11290
graph_37_0.4_6.txt            37          21               560
graph_63_0.6_0.txt            63          34              8507
graph_99_0.4_5.txt            99          83             10590
graph_34_0.4_1.txt            34          8                453
graph_55_0.4_3.txt            55          13              1941
graph_69_0.8_3.txt            69          35             27183
graph_64_0.2_8.txt            64          6                333
graph_50_0.4_2.txt            50          13              1157
graph_25_0.8_1.txt            25          19              1264
graph_63_0.8_6.txt            63          40             19481
graph_21_0.8_2.txt            21          5                734
graph_19_0.8_6.txt            19          6                420
graph_94_0.6_4.txt            94          116            27668
graph_88_0.8_0.txt            88          52             56815
graph_25_0.4_2.txt            25          6                155
graph_70_0.2_8.txt            70          23               382
graph_90_0.4_5.txt            90          74              7363
graph_44_0.2_1.txt            44          9                113
graph_96_0.8_9.txt            96          80             72258
graph_15_0.6_0.txt            15          9                147
graph_79_1_0.txt              79          102            79079
graph_94_1_0.txt              94          165           134044
graph_16_0.4_8.txt            16          3                 45
graph_71_0.6_5.txt            71          27             12425
graph_16_0.2_0.txt            16          18                 3
graph_53_1_0.txt              53          57             23426
graph_47_0.2_4.txt            47          8                175
graph_59_0.2_6.txt            59          9                228
graph_95_0.8_9.txt            95          100            70945
graph_16_0.4_6.txt            16          2                 43
graph_96_0.4_4.txt            96          37              9513
graph_86_0.4_7.txt            86          26              5348
graph_15_0.8_7.txt            15          9                171
graph_71_0.6_9.txt            71          33             13049
graph_7_0.6_7.txt             7           3                  8
graph_58_0.8_5.txt            58          31             15763
graph_96_0.4_6.txt            96          41              8152
graph_22_0.4_7.txt            22          7                163
graph_80_0.4_1.txt            80          33              4993
graph_1_0.8_8.txt             1           1                  0
graph_42_0.8_5.txt            42          19              6084
graph_31_0.6_7.txt            31          7                969
graph_77_0.2_8.txt            77          33               571
graph_82_0.2_7.txt            82          56               696
graph_44_0.8_3.txt            44          22              6908
graph_29_0.6_5.txt            29          20               735
graph_75_0.2_4.txt            75          21               464
graph_4_0.6_3.txt             4           3                  2
graph_35_0.4_2.txt            35          9                486
graph_88_0.8_4.txt            88          103            55947
graph_96_0.8_1.txt            96          120            72917
graph_28_0.8_9.txt            28          20              1696
graph_30_0.2_4.txt            30          4                 25
graph_26_0.6_3.txt            26          13               591
graph_84_0.4_3.txt            84          30              6265
graph_88_0.2_9.txt            88          37              1047
graph_44_0.4_6.txt            44          18               828
graph_22_0.2_3.txt            22          2                 20
graph_41_0.4_1.txt            41          19               711
graph_58_0.6_4.txt            58          62              7542
graph_46_0.8_6.txt            46          31              7880
graph_67_0.8_2.txt            67          38             23713
graph_92_0.8_4.txt            92          82             64898
graph_79_0.4_1.txt            79          45              5625
graph_71_0.8_1.txt            71          57             29850
graph_94_0.4_7.txt            94          34              8044
graph_14_0.2_7.txt            14          4                  2
graph_36_0.8_6.txt            36          27              3754
graph_30_0.4_4.txt            30          12               278
graph_45_0.4_9.txt            45          15              1054
graph_3_0.4_6.txt             3           2                  0
