File name                     Graph size  Result
graph_92_0.2_7.txt            92          1119           53446
graph_79_0.4_4.txt            79          939            81766
graph_68_0.4_9.txt            68          622            48493
graph_17_0.8_2.txt            17          23                49
graph_63_0.2_6.txt            63          176             9209
graph_63_0.2_9.txt            63          154             8381
graph_8_0.6_3.txt             8           5                  7
graph_60_0.6_8.txt            60          546            27823
graph_77_0.4_8.txt            77          1181           74796
graph_63_0.8_3.txt            63          408             9676
graph_59_0.2_3.txt            59          282             8998
graph_99_0.8_1.txt            99          1398           56579
graph_91_0.2_9.txt            91          857            37503
graph_71_0.2_7.txt            71          248            14803
graph_5_0.4_5.txt             5           2                  1
graph_96_0.6_2.txt            96          2010          176698
graph_45_0.8_0.txt            45          173             2054
graph_24_0.4_0.txt            24          24               534
graph_15_0.4_2.txt            15          13                62
graph_8_0.2_6.txt             8           2                  6
graph_60_0.4_0.txt            60          696            26602
graph_86_0.4_6.txt            86          1998          118414
graph_62_0.2_3.txt            62          223             9382
graph_91_0.4_1.txt            91          1713          144339
graph_69_0.4_3.txt            69          828            47159
graph_43_0.4_7.txt            43          144             6696
graph_46_0.2_5.txt            46          69              3175
graph_78_0.8_9.txt            78          673            24131
graph_15_0.6_2.txt            15          9                 82
graph_1_0.8_6.txt             1           1                  0
graph_79_0.2_9.txt            79          317            27133
graph_91_0.8_6.txt            91          1097           45516
graph_51_0.8_4.txt            51          214             4093
graph_58_0.6_2.txt            58          506            23405
graph_41_0.4_2.txt            41          116             5323
graph_31_0.4_1.txt            31          65              1768
graph_20_0.6_1.txt            20          27               250
graph_26_0.8_7.txt            26          65               122
graph_15_0.2_3.txt            15          7                 24
graph_17_0.6_3.txt            17          16               101
graph_29_0.8_2.txt            29          79               477
graph_65_0.8_2.txt            65          425            10021
graph_24_0.2_4.txt            24          16               315
graph_89_0.2_2.txt            89          758            40166
graph_12_0.6_1.txt            12          17                34
graph_61_0.6_0.txt            61          548            30138
graph_93_0.2_6.txt            93          755            49199
