File name                     Graph size  Result
graph_52_0.8_9.txt            52          168             4511
graph_19_0.2_0.txt            19          9                 61
graph_8_0.8_3.txt             8           15                 0
graph_7_0.2_2.txt             7           3                  4
graph_11_0.8_1.txt            11          15                 6
graph_11_0.2_2.txt            11          4                  3
graph_38_0.6_0.txt            38          74              4245
graph_93_0.8_2.txt            93          756            46057
graph_83_0.4_4.txt            83          331            98826
graph_15_0.4_8.txt            15          7                 80
graph_57_0.8_6.txt            57          305             6957
graph_69_0.8_1.txt            69          327            12429
graph_63_0.8_8.txt            63          311            11099
graph_61_0.8_7.txt            61          193             8335
graph_77_0.8_9.txt            77          407            22572
graph_93_0.6_8.txt            93          642           164456
graph_31_0.2_3.txt            31          11               575
graph_95_0.4_8.txt            95          736           179151
graph_26_0.8_2.txt            26          50               200
graph_13_0.2_5.txt            13          6                  8
graph_42_0.2_5.txt            42          21              2638
graph_44_0.2_8.txt            44          30              2567
graph_79_0.4_9.txt            79          368            82578
graph_81_0.2_7.txt            81          190            24340
graph_99_0.6_3.txt            99          909           208246
graph_78_0.4_8.txt            78          362            77332
graph_69_0.8_7.txt            69          350            14404
graph_7_0.4_7.txt             7           2                  4
graph_68_0.8_8.txt            68          282            15419
graph_79_0.6_5.txt            79          427            82926
graph_31_0.2_0.txt            31          19               448
graph_79_0.2_0.txt            79          202            23082
graph_38_0.2_3.txt            38          16              1438
graph_15_0.8_0.txt            15          17                22
graph_68_0.8_1.txt            68          375            10713
graph_74_0.8_1.txt            74          496            17383
graph_9_0.2_3.txt             9           1                  0
graph_62_0.4_9.txt            62          164            32287
graph_37_0.6_8.txt            37          79              3841
graph_14_0.8_8.txt            14          16                 7
graph_10_0.2_5.txt            10          5                  9
graph_68_0.2_2.txt            68          76             14268
graph_47_0.6_0.txt            47          92              9994
graph_64_0.6_1.txt            64          244            34311
graph_63_0.4_9.txt            63          158            33834
graph_59_0.6_1.txt            59          215            23837
graph_25_0.8_5.txt            25          33               196
graph_73_0.2_8.txt            73          77             18162
graph_59_0.4_3.txt            59          204            25875
graph_78_0.2_4.txt            78          159            23853
graph_5_0.8_3.txt             5           2                  0
graph_83_0.6_3.txt            83          554            99177
graph_66_0.8_6.txt            66          182            11946
graph_67_0.6_9.txt            67          267            39596
graph_74_0.4_3.txt            74          292            62597
graph_57_0.6_3.txt            57          181            22115
graph_20_0.4_7.txt            20          14               261
graph_47_0.8_8.txt            47          127             2475
graph_91_0.6_7.txt            91          907           148676
graph_39_0.4_2.txt            39          63              4281
graph_2_0.8_4.txt             2           2                  0
graph_63_0.8_0.txt            63          224             9973
graph_28_0.2_4.txt            28          12               327
graph_71_0.6_4.txt            71          323            54685
graph_23_0.2_1.txt            23          11               162
graph_82_0.8_5.txt            82          636            27151
graph_67_0.8_0.txt            67          322            13753
graph_30_0.8_8.txt            30          83               275
graph_1_0.6_0.txt             1           0                  0
graph_56_0.6_7.txt            56          333            20125
graph_40_0.8_0.txt            40          112             1888
graph_24_0.6_8.txt            24          29               579
graph_33_0.4_7.txt            33          30              2315
graph_30_0.8_2.txt            30          47               432
graph_41_0.2_7.txt            41          17              1579
graph_85_0.4_0.txt            85          357           111624
graph_49_0.8_1.txt            49          180             3065
graph_15_0.4_6.txt            15          8                113
graph_48_0.4_9.txt            48          68             11299
graph_61_0.6_2.txt            61          174            25482
graph_44_0.4_4.txt            44          80              7623
graph_94_0.6_5.txt            94          789           167703
graph_1_0.6_7.txt             1           2                  0
graph_43_0.4_4.txt            43          64              7186
graph_87_0.4_7.txt            87          303           113054
graph_21_0.6_4.txt            21          18               326
graph_85_0.6_8.txt            85          697           112196
graph_56_0.6_6.txt            56          337            20252
graph_34_0.8_9.txt            34          59               760
graph_6_0.4_3.txt             6           1                  0
graph_25_0.6_2.txt            25          28               706
graph_2_0.6_7.txt             2           0                  0
graph_29_0.4_0.txt            29          36              1346
graph_53_0.4_4.txt            53          93             16734
graph_23_0.4_8.txt            23          18               508
graph_17_0.6_6.txt            17          15               192
graph_34_0.6_8.txt            34          71              2639
graph_67_0.8_3.txt            67          290            12415
graph_13_0.4_8.txt            13          6                 30
graph_20_0.8_1.txt            20          18                65
graph_88_0.8_9.txt            88          621            40835
graph_90_0.8_1.txt            90          567            39043
graph_15_0.8_2.txt            15          24                 6
graph_76_0.2_8.txt            76          131            20823
graph_38_0.6_8.txt            38          94              3830
graph_7_0.6_1.txt             7           3                  2
graph_76_0.4_0.txt            76          376            70474
graph_58_0.2_7.txt            58          75              7981
graph_92_0.2_7.txt            92          193            53446
graph_79_0.4_4.txt            79          312            81766
graph_68_0.4_9.txt            68          222            48493
graph_17_0.8_2.txt            17          24                49
graph_63_0.2_6.txt            63          102             9209
graph_63_0.2_9.txt            63          61              8381
graph_8_0.6_3.txt             8           9                  7
graph_60_0.6_8.txt            60          209            27823
graph_77_0.4_8.txt            77          294            74796
graph_63_0.8_3.txt            63          289             9676
graph_59_0.2_3.txt            59          80              8998
graph_99_0.8_1.txt            99          800            56579
graph_91_0.2_9.txt            91          204            37503
graph_71_0.2_7.txt            71          104            14803
graph_5_0.4_5.txt             5           3                  1
graph_96_0.6_2.txt            96          990           176698
graph_45_0.8_0.txt            45          125             2054
graph_24_0.4_0.txt            24          18               534
graph_15_0.4_2.txt            15          13                62
graph_8_0.2_6.txt             8           7                  6
graph_60_0.4_0.txt            60          103            26602
graph_86_0.4_6.txt            86          383           118414
graph_62_0.2_3.txt            62          63              9382
graph_91_0.4_1.txt            91          324           144339
graph_69_0.4_3.txt            69          231            47159
graph_43_0.4_7.txt            43          48              6696
graph_46_0.2_5.txt            46          36              3175
graph_78_0.8_9.txt            78          511            24131
graph_15_0.6_2.txt            15          9                 82
graph_1_0.8_6.txt             1           1                  0
graph_79_0.2_9.txt            79          145            27133
graph_91_0.8_6.txt            91          743            45516
graph_51_0.8_4.txt            51          217             4093
graph_58_0.6_2.txt            58          183            23405
graph_41_0.4_2.txt            41          109             5323
graph_31_0.4_1.txt            31          25              1768
graph_20_0.6_1.txt            20          18               250
graph_26_0.8_7.txt            26          43               122
graph_15_0.2_3.txt            15          6                 24
graph_17_0.6_3.txt            17          12               101
graph_29_0.8_2.txt            29          50               477
graph_65_0.8_2.txt            65          321            10021
graph_24_0.2_4.txt            24          10               315
graph_89_0.2_2.txt            89          211            40166
graph_12_0.6_1.txt            12          13                34
graph_61_0.6_0.txt            61          254            30138
graph_93_0.2_6.txt            93          219            49199
graph_8_0.2_4.txt             8           0                  0
graph_52_0.2_9.txt            52          79              4906
graph_46_0.6_7.txt            46          121             8684
graph_33_0.8_7.txt            33          72               543
graph_91_0.6_0.txt            91          543           140195
graph_95_0.2_6.txt            95          240            50330
graph_69_0.8_0.txt            69          252            12589
graph_10_0.6_3.txt            10          7                 15
graph_95_0.2_5.txt            95          170            47893
graph_71_0.8_6.txt            71          414            15291
graph_43_0.6_1.txt            43          101             6327
graph_95_0.2_7.txt            95          202            50274
graph_25_0.6_3.txt            25          26               538
graph_31_0.4_8.txt            31          35              1650
graph_20_0.8_2.txt            20          21                51
graph_79_0.6_3.txt            79          481            81177
graph_83_0.6_1.txt            83          606           100510
graph_35_0.6_5.txt            35          59              2909
graph_83_0.4_6.txt            83          423           102605
graph_87_0.2_9.txt            87          140            32524
graph_83_0.4_3.txt            83          322           102662
graph_21_0.8_5.txt            21          43                88
graph_76_0.2_6.txt            76          89             19073
graph_20_0.8_6.txt            20          23                28
graph_56_0.4_0.txt            56          79             20121
graph_14_0.2_8.txt            14          4                  5
graph_62_0.6_9.txt            62          230            29993
graph_11_0.6_5.txt            11          10                12
graph_47_0.4_3.txt            47          78             10470
graph_10_0.8_2.txt            10          7                  0
graph_99_0.4_8.txt            99          487           206903
graph_8_0.2_5.txt             8           1                  0
graph_7_0.8_1.txt             7           8                  0
graph_71_0.2_6.txt            71          87             18284
graph_26_0.2_7.txt            26          12               155
graph_25_0.2_8.txt            25          11               135
graph_82_0.8_4.txt            82          491            29734
graph_9_0.4_7.txt             9           9                  4
graph_54_0.8_9.txt            54          172             4805
graph_33_0.6_5.txt            33          81              2023
graph_38_0.8_8.txt            38          92              1044
graph_63_0.2_8.txt            63          83              9220
graph_91_0.2_8.txt            91          319            42641
graph_14_0.8_0.txt            14          10                35
graph_17_0.8_8.txt            17          16                31
graph_48_0.4_4.txt            48          59             11239
graph_3_0.6_3.txt             3           0                  0
graph_32_0.4_8.txt            32          63              2068
graph_56_0.2_6.txt            56          45              5171
graph_98_0.2_4.txt            98          188            53193
graph_49_0.8_3.txt            49          131             4362
graph_31_0.6_9.txt            31          55              1670
graph_49_0.4_7.txt            49          81             11434
graph_98_0.2_3.txt            98          269            57531
graph_65_0.2_8.txt            65          55             13136
graph_9_0.2_4.txt             9           4                  2
graph_88_0.8_8.txt            88          592            36925
graph_94_0.8_1.txt            94          896            52730
graph_48_0.4_2.txt            48          71             10591
graph_16_0.8_8.txt            16          26                44
graph_17_0.2_3.txt            17          6                 27
graph_96_0.6_5.txt            96          819           186907
graph_66_0.2_8.txt            66          64             12321
graph_25_0.2_4.txt            25          8                144
graph_28_0.6_0.txt            28          33              1082
graph_46_0.4_7.txt            46          78              8894
graph_10_0.2_2.txt            10          3                  6
graph_26_0.8_1.txt            26          41               371
graph_79_0.6_2.txt            79          554            82893
graph_4_0.6_0.txt             4           2                  0
graph_17_0.6_4.txt            17          10               114
graph_89_0.2_6.txt            89          183            38072
graph_53_0.2_6.txt            53          46              5088
graph_60_0.8_3.txt            60          171             5942
graph_3_0.8_7.txt             3           0                  0
graph_6_0.8_1.txt             6           3                  0
graph_43_0.8_0.txt            43          120             1582
graph_15_0.8_1.txt            15          12                17
graph_19_0.4_1.txt            19          10               214
graph_22_0.2_8.txt            22          11               137
graph_32_0.2_8.txt            32          37               701
