File name                     Graph size  Result
graph_238_0.8_6.txt           238         4027      not found 
graph_56_0.6_8.txt            56          63        not found 
graph_180_0.4_4.txt           180         496       not found 
graph_58_1_0.txt              58          27        found     
graph_593_0.2_5.txt           593         4355      not found 
graph_463_0.8_4.txt           463         -         timed out 
graph_889_0.4_7.txt           889         -         timed out 
graph_673_0.4_9.txt           673         -         timed out 
graph_69_0.4_0.txt            69          69        not found 
graph_300_0.4_7.txt           300         2067      not found 
graph_53_0.2_0.txt            53          18        not found 
graph_798_0.6_2.txt           798         -         timed out 
graph_713_0.6_8.txt           713         -         timed out 
graph_450_0.6_1.txt           450         28076     not found 
graph_8_0.6_5.txt             8           3         not found 
graph_699_0.8_6.txt           699         -         timed out 
graph_948_0.6_3.txt           948         -         timed out 
graph_238_0.6_7.txt           238         1946      not found 
graph_592_0.2_8.txt           592         4042      not found 
graph_386_0.6_8.txt           386         13503     not found 
graph_876_0.6_2.txt           876         -         timed out 
graph_777_0.2_9.txt           777         11158     not found 
